batch,cluster,clusterSlug,priority,topicTitle,targetPath,slug,source,currentWordCount,currentFaqCount,recommendedAction
Backlog,"CCTV, Security & Smart Device Recycling",cctv-security-smart-device-recycling,Medium niche,Biometric Device Recycling,/blog/biometric-device-recycling/,biometric-device-recycling,quarantine-draft,190,4,Rewrite substantially to 1200+ original words; do not publish the generated draft as-is.
Backlog,"Solar, Inverter & Power Electronics Recycling",solar-inverter-power-electronics-recycling,Medium emerging,Inverter Scrap Quote Factors,/blog/inverter-scrap-quote-factors/,inverter-scrap-quote-factors,quarantine-draft,190,4,Rewrite substantially to 1200+ original words; do not publish the generated draft as-is.
Backlog,"Cable, Wire & Charger Recycling",cable-wire-charger-recycling,Medium commercial,Market-Linked Cable Quote Guide,/blog/market-linked-cable-quote-guide/,market-linked-cable-quote-guide,quarantine-draft,189,4,Rewrite substantially to 1200+ original words; do not publish the generated draft as-is.
Backlog,"CCTV, Security & Smart Device Recycling",cctv-security-smart-device-recycling,Medium niche,Security Equipment ITAD Guide,/blog/security-equipment-itad-guide/,security-equipment-itad-guide,quarantine-draft,189,4,Rewrite substantially to 1200+ original words; do not publish the generated draft as-is.
Backlog,"Solar, Inverter & Power Electronics Recycling",solar-inverter-power-electronics-recycling,Medium emerging,Power Supply Unit Recycling,/blog/power-supply-unit-recycling/,power-supply-unit-recycling,quarantine-draft,188,4,Rewrite substantially to 1200+ original words; do not publish the generated draft as-is.
Backlog,Environmental Impact & Sustainability,environmental-impact-sustainability,Medium authority,Resource Recovery from Old Electronics,/blog/resource-recovery-from-old-electronics/,resource-recovery-from-old-electronics,quarantine-draft,188,4,Rewrite substantially to 1200+ original words; do not publish the generated draft as-is.
Backlog,Environmental Impact & Sustainability,environmental-impact-sustainability,Medium authority,Safer Recycling Habits for Families,/blog/safer-recycling-habits-for-families/,safer-recycling-habits-for-families,quarantine-draft,187,4,Rewrite substantially to 1200+ original words; do not publish the generated draft as-is.
Backlog,"CCTV, Security & Smart Device Recycling",cctv-security-smart-device-recycling,Medium niche,DVR and NVR Disposal Guide,/blog/dvr-and-nvr-disposal-guide/,dvr-and-nvr-disposal-guide,quarantine-draft,186,4,Rewrite substantially to 1200+ original words; do not publish the generated draft as-is.
Backlog,"CCTV, Security & Smart Device Recycling",cctv-security-smart-device-recycling,Medium niche,Data Safety for DVRs and NVRs,/blog/data-safety-for-dvrs-and-nvrs/,data-safety-for-dvrs-and-nvrs,quarantine-draft,184,4,Rewrite substantially to 1200+ original words; do not publish the generated draft as-is.
Backlog,"CCTV, Security & Smart Device Recycling",cctv-security-smart-device-recycling,Medium niche,Security Router Disposal,/blog/security-router-disposal/,security-router-disposal,quarantine-draft,182,4,Rewrite substantially to 1200+ original words; do not publish the generated draft as-is.
